osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,path,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"15137451","5115",tertiary,Via Urbino,,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"9","0","9",0.00433910356721,241.149262870674,13.5008461,43.6041123
"168061216","5113",primary,,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,284.701317601374,12.7704918,43.9549738
"14803596","5114",secondary,Strada Provinciale 77 della Val di Chienti,SP77,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00096777622298,114.766873920779,13.6363221,43.4427004
"708523821","5115",tertiary,Via Francesco Fiscaletti,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.0001051400019,77.249537768492,13.8825809,42.952621
"708523818","5115",tertiary,Via Francesco Fiscaletti,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00022174970124,258.502578689997,13.8828617,42.952725
"14804176","5133",primary_link,,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00063464224551,138.085082715519,13.6388437,43.4391984
"120480416","5115",tertiary,Via del Cacciatore,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Sud_main|layername=Sud_main_roads,"0","0","0",0,148.191317312756,13.8989146,42.9127772
"303632546","5115",tertiary,Via Cuprense,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"122","0","122",0.02121223363449,261.972449988997,13.8565026,42.9927149
"14691827","5115",tertiary,Contrada Asola,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00765426085497,87.0287987253343,13.6895493,43.3408988
"303632546","5115",tertiary,Via Cuprense,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"33","0","33",0.00519085494715,273.766819707601,13.862703,42.9893401
